SolarTh_Poland,Poland,24,0,1,Solar
OtherRES_Poland,Poland,24,2332,1,MustRun
OtherNonRES_Poland,Poland,24,7759,1,MustRun
Biofuels_Poland,Poland,24,0,1,Biofuels
Peat_Poland,Poland,24,0,1,Peat
DSR_Poland,Poland,24,0,1,DSR
Battery_Poland,Poland,24,2000,200,Battery
ReservesPoland,Poland,24,-1000,1,RS
Nuclear_CZSK,CZSK,25,6806,12,NuclearCZSK
Lignite_CZSK,CZSK,25,2144,5,KulUdland
Coal_CZSK,CZSK,25,656,2,KulUdland
Gas_CZSK,CZSK,25,2031,20,GasUdland
Oil_CZSK,CZSK,25,0,1,OlieUdland
HydroRun_CZSK,CZSK,25,1942,1,ROR
HydroTurbine_CZSK,CZSK,25,1446,29,HydroRes
HydroPump_CZSK,CZSK,25,1336,27,HydroPumpCL
WindLand_CZSK,CZSK,25,1500,1,Wind
WindSea_CZSK,CZSK,25,0,1,Wind
PV_CZSK,CZSK,25,6034,1,Solar
SolarTh_CZSK,CZSK,25,0,1,Solar
OtherRES_CZSK,CZSK,25,1382,1,MustRun
OtherNonRES_CZSK,CZSK,25,1398,1,MustRun
Biofuels_CZSK,CZSK,25,0,1,Biofuels
Peat_CZSK,CZSK,25,0,1,Peat
DSR_CZSK,CZSK,25,0,1,DSR
Battery_CZSK,CZSK,25,1861,186,Battery
ReservesCZSK,CZSK,25,-1842.5,1,RS
Nuclear_Hungary,Hungary,26,2360,5,NuclearHU
Lignite_Hungary,Hungary,26,0,1,KulUdland
Coal_Hungary,Hungary,26,0,1,KulUdland
Gas_Hungary,Hungary,26,427,4,GasUdland
Oil_Hungary,Hungary,26,0,1,OlieUdland
HydroRun_Hungary,Hungary,26,57,1,ROR
HydroTurbine_Hungary,Hungary,26,0,1,HydroRes
HydroPump_Hungary,Hungary,26,0,1,HydroPumpCL
WindLand_Hungary,Hungary,26,0,1,Wind
WindSea_Hungary,Hungary,26,0,1,Wind
PV_Hungary,Hungary,26,7000,1,Solar
SolarTh_Hungary,Hungary,26,0,1,Solar
OtherRES_Hungary,Hungary,26,404,1,MustRun
OtherNonRES_Hungary,Hungary,26,454,1,MustRun
Biofuels_Hungary,Hungary,26,0,1,Biofuels
Peat_Hungary,Hungary,26,0,1,Peat
DSR_Hungary,Hungary,26,0,1,DSR
Battery_Hungary,Hungary,26,1261,126,Battery
ReservesHungary,Hungary,26,-1550,1,RS
